location_name,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,quantile
Mississippi,2025-11-15,seasonal_peak_week,NA,NA,28,quantile,0.95,26,0.95
Mississippi,2025-11-15,seasonal_peak_week,NA,NA,28,quantile,0.975,26,0.975
Mississippi,2025-11-15,seasonal_peak_week,NA,NA,28,quantile,0.99,26,0.99
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.01,86.8,0.01
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.025,127,0.025
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.05,170.90000000000003,0.05
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.1,243.9,0.1
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.15,301,0.15
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.2,371.20000000000005,0.2
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.25,422.75,0.25
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.3,471.7,0.3
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.35,528.9000000000001,0.35
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.4,600.2000000000002,0.4
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.45,658.2,0.45
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.5,731.5,0.5
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.55,802,0.55
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.6,848.0000000000002,0.6
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.65,916,0.65
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.7,999.3,0.7
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.75,1075.25,0.75
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.8,1152.0000000000002,0.8
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.85,1236.9500000000005,0.85
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.9,1347.3000000000002,0.9
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.95,1460.7499999999993,0.95
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.975,1517.0249999999999,0.975
Mississippi,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,28,quantile,0.99,1565.0999999999995,0.99
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.01,1,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.025,2,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.05,3,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.1,5,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.15,7,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.2,8,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.25,10,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.3,11,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.35,13,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.4,14,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.45,16,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.5,17,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.55,19,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.6,20,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.65,22,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.7,23,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.75,25,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.8,28,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.85,32,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.9,36,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.95,46,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.975,53,NA
Missouri,2025-11-15,wk inc flu hosp,0,2025-11-15,29,quantile,0.99,58,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.01,1,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.025,2,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.05,3,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.1,5,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.15,6,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.2,8,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.25,10,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.3,11,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.35,13,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.4,14,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.45,16,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.5,18,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.55,20,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.6,22,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.65,25,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.7,26,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.75,29,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.8,32,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.85,35,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.9,41,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.95,49,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.975,63,NA
Missouri,2025-11-15,wk inc flu hosp,1,2025-11-22,29,quantile,0.99,77,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.01,0,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.025,1,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.05,3,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.1,5,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.15,8,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.2,9,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.25,11,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.3,13,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.35,15,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.4,16,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.45,18,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.5,20,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.55,22,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.6,25,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.65,27,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.7,30,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.75,33,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.8,37,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.85,42,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.9,48,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.95,65,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.975,84,NA
Missouri,2025-11-15,wk inc flu hosp,2,2025-11-29,29,quantile,0.99,102,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.01,1,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.025,2,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.05,3,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.1,6,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.15,9,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.2,11,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.25,12,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.3,14,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.35,16,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.4,19,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.45,21,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.5,23,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.55,26,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.6,29,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.65,33,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.7,38,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.75,42,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.8,49,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.85,59,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.9,74,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.95,97,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.975,130,NA
Missouri,2025-11-15,wk inc flu hosp,3,2025-12-06,29,quantile,0.99,173,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.01,0,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.025,1,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.05,4,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.1,7,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.15,9,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.2,12,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.25,14,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.3,16,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.35,18,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.4,21,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.45,24,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.5,27,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.55,31,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.6,36,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.65,40,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.7,45,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.75,55,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.8,65,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.85,79,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.9,104,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.95,153,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.975,213,NA
Missouri,2025-11-15,wk inc flu hosp,4,2025-12-13,29,quantile,0.99,272,NA
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.01,13,0.01
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.025,14,0.025
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.05,15,0.05
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.1,16,0.1
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.15,17,0.15
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.2,18,0.2
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.25,19,0.25
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.3,19,0.3
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.35,20,0.35
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.4,20,0.4
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.45,21,0.45
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.5,21,0.5
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.55,22,0.55
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.6,22,0.6
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.65,23,0.65
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.7,23,0.7
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.75,24,0.75
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.8,25,0.8
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.85,25,0.85
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.9,26,0.9
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.95,26,0.95
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.975,26,0.975
Missouri,2025-11-15,seasonal_peak_week,NA,NA,29,quantile,0.99,26,0.99
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.01,83.9,0.01
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.025,135.75,0.025
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.05,202.75,0.05
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.1,288,0.1
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.15,347.5,0.15
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.2,424,0.2
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.25,511,0.25
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.3,616,0.3
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.35,717.5000000000002,0.35
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.4,821,0.4
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.45,934,0.45
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.5,1055,0.5
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.55,1153.5000000000002,0.55
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.6,1334.0000000000005,0.6
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.65,1482.7500000000005,0.65
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.7,1761.000000000001,0.7
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.75,2000.25,0.75
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.8,2268,0.8
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.85,2610.5000000000027,0.85
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.9,3073.500000000002,0.9
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.95,3642.75,0.95
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.975,3884.5,0.975
Missouri,2025-11-15,seasonal_peak_inc flu hosp,NA,NA,29,quantile,0.99,4114,0.99
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.01,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.025,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.05,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.1,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.15,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.2,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.25,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.3,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.35,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.4,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.45,0,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.5,1,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.55,1,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.6,1,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.65,1,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.7,2,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.75,2,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.8,2,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.85,3,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.9,4,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.95,4,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.975,5,NA
Montana,2025-11-15,wk inc flu hosp,0,2025-11-15,30,quantile,0.99,7,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.01,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.025,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.05,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.1,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.15,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.2,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.25,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.3,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.35,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.4,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.45,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.5,0,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.55,1,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.6,1,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.65,1,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.7,2,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.75,2,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.8,2,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.85,3,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.9,4,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.95,5,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.975,7,NA
Montana,2025-11-15,wk inc flu hosp,1,2025-11-22,30,quantile,0.99,8,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.01,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.025,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.05,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.1,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.15,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.2,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.25,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.3,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.35,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.4,0,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.45,1,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.5,1,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.55,1,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.6,1,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.65,2,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.7,2,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.75,2,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.8,3,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.85,3,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.9,4,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.95,6,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.975,7,NA
Montana,2025-11-15,wk inc flu hosp,2,2025-11-29,30,quantile,0.99,9,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.01,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.025,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.05,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.1,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.15,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.2,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.25,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.3,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.35,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.4,0,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.45,1,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.5,1,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.55,1,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.6,1,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.65,2,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.7,2,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.75,3,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.8,3,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.85,4,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.9,5,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.95,7,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.975,9,NA
Montana,2025-11-15,wk inc flu hosp,3,2025-12-06,30,quantile,0.99,15,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.01,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.025,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.05,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.1,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.15,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.2,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.25,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.3,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.35,0,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.4,1,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.45,1,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.5,1,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.55,2,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.6,2,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.65,3,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.7,3,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.75,4,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.8,5,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.85,6,NA
Montana,2025-11-15,wk inc flu hosp,4,2025-12-13,30,quantile,0.9,8,NA
